DATE_STRIN,ECLIPSE_TYPE,MAGNITUD,LATITUDE,LONGITUDE,DURATION,EVENT
0154/3/31,A,0.946,24.0S,56.0W,06m25s,solar_eclipse
0154/9/25,T,1.0258,26.2N,161.4E,02m20s,solar_eclipse
0155/2/19,Pe,0.0115,70.8N,0.2W,,solar_eclipse
0155/3/20,P,0.6259,71.9S,36.8W,,solar_eclipse
0155/9/14,P,0.5584,71.7N,100.8E,,solar_eclipse
0156/2/9,T,1.0435,36.0N,166.6W,03m38s,solar_eclipse
0156/8/4,A,0.9328,46.1S,174.5W,07m11s,solar_eclipse
0157/1/28,T,1.0482,12.4S,37.2W,04m34s,solar_eclipse
0157/7/24,Am,0.9682,12.6N,175.5E,04m01s,solar_eclipse
0158/1/18,A,0.9981,58.2S,124.6E,00m09s,solar_eclipse
0158/7/13,T,1.0206,61.3N,57.9E,01m33s,solar_eclipse
0159/1/7,P,0.3432,67.3S,174.9W,,solar_eclipse
0159/6/3,P,0.6964,64.0S,33.6W,,solar_eclipse
0159/7/3,P,0.3856,66.5N,19.3E,,solar_eclipse
0159/11/27,An,0.9087,58.0N,39.4W,08m34s,solar_eclipse
0160/5/23,T,1.0573,5.0S,48.6E,05m25s,solar_eclipse
0160/11/15,A,0.9614,3.9S,102.5W,04m27s,solar_eclipse
0161/5/13,H,1.0034,35.8N,155.3W,00m18s,solar_eclipse
0161/11/5,T,1.0168,38.8S,91.9E,01m22s,solar_eclipse
0162/5/2,P,0.7359,61.8N,14.9E,,solar_eclipse
0162/10/25,P,0.8525,61.5S,127.2E,,solar_eclipse
0163/3/22,As,0.9409,60.3S,75.0E,04m11s,solar_eclipse
0163/9/16,H,1.0053,55.3N,135.8W,00m21s,solar_eclipse
0164/3/10,H,1.0016,14.9S,88.0W,00m09s,solar_eclipse
0164/9/4,A,0.9632,17.8N,53.6E,03m48s,solar_eclipse
0165/2/28,T,1.0467,19.4N,57.5E,03m54s,solar_eclipse
0165/8/24,A,0.9343,17.9S,8.7E,07m42s,solar_eclipse
0166/1/19,P,0.1756,63.3S,114.0E,,solar_eclipse
0166/2/18,P,0.634,61.5N,122.2E,,solar_eclipse
0166/7/14,Pe,0.017,64.0N,7.4E,,solar_eclipse
0166/8/13,P,0.5199,61.9S,42.2W,,solar_eclipse
0167/1/9,A,0.9765,72.5S,168.1W,01m37s,solar_eclipse
0167/7/4,T,1.0361,68.2N,87.0E,02m24s,solar_eclipse
0167/12/29,A,0.9324,30.8S,78.7E,08m08s,solar_eclipse
0168/6/23,T,1.0792,21.3N,171.0W,07m03s,solar_eclipse
0168/12/17,A,0.9156,10.3N,83.7E,12m14s,solar_eclipse
0169/6/12,T,1.061,29.2S,69.8W,05m25s,solar_eclipse
0169/12/6,P,0.6021,67.2N,72.6E,,solar_eclipse
0170/5/3,P,0.8467,70.2N,106.1E,,solar_eclipse
0170/10/27,T,1.0212,74.4S,63.7E,01m15s,solar_eclipse
0171/4/23,A,0.9476,30.9N,169.7W,06m04s,solar_eclipse
0171/10/16,T,1.0514,22.9S,114.1W,04m27s,solar_eclipse
0172/4/11,A,0.9506,15.8S,162.0W,06m07s,solar_eclipse
0172/10/5,T,1.0204,20.6N,34.7E,01m56s,solar_eclipse
0173/3/31,P,0.7329,71.9S,161.5W,,solar_eclipse
0173/9/24,P,0.6067,71.9N,30.6W,,solar_eclipse
0174/2/19,T,1.0472,41.4N,63.4E,03m43s,solar_eclipse
0174/8/15,A,0.9277,58.7S,70.7E,06m42s,solar_eclipse
0175/2/9,T,1.0495,8.0S,165.3W,04m41s,solar_eclipse
0175/8/4,A,0.9684,6.2N,69.4E,03m59s,solar_eclipse
0176/1/29,A,0.9978,54.1S,2.3E,00m11s,solar_eclipse
0176/7/23,T,1.0228,54.2N,48.8W,01m48s,solar_eclipse
0177/1/17,P,0.3592,68.4S,52.2E,,solar_eclipse
0177/6/14,P,0.5543,64.9S,155.6W,,solar_eclipse
0177/7/13,P,0.5196,67.5N,104.9W,,solar_eclipse
0177/12/8,An,0.9093,60.5N,167.5W,08m28s,solar_eclipse
0178/6/3,T,1.054,8.6S,61.9W,05m13s,solar_eclipse
0178/11/27,A,0.9635,5.9S,130.5E,04m18s,solar_eclipse
0179/5/24,H,1.0011,34.4N,103.3E,00m06s,solar_eclipse
0179/11/16,T,1.018,42.3S,37.6W,01m27s,solar_eclipse
0180/5/12,P,0.8738,62.4N,92.7W,,solar_eclipse
0180/11/5,P,0.8678,62.0S,14.0W,,solar_eclipse
0181/4/1,P,0.878,60.8S,27.5W,,solar_eclipse
0181/9/26,A,0.9978,55.1N,104.4E,00m09s,solar_eclipse
0182/3/22,H,1.0078,13.1S,158.0E,00m44s,solar_eclipse
0182/9/15,A,0.9574,15.6N,59.1W,04m27s,solar_eclipse
0183/3/11,T,1.0523,20.9N,64.2W,04m14s,solar_eclipse
0183/9/4,A,0.9315,18.2S,98.2W,07m51s,solar_eclipse
0184/1/31,P,0.1402,62.5S,23.9W,,solar_eclipse
0184/2/29,P,0.6947,61.1N,11.0W,,solar_eclipse
0184/8/23,P,0.6231,61.3S,158.2W,,solar_eclipse
0185/1/19,A,0.9752,69.3S,73.9E,01m42s,solar_eclipse
0185/7/14,T,1.0362,70.2N,7.9W,02m17s,solar_eclipse
0186/1/8,A,0.9321,30.3S,40.2W,08m01s,solar_eclipse
0186/7/4,Tm,1.0787,25.0N,77.0E,06m47s,solar_eclipse
0186/12/28,A,0.9173,9.6N,38.1W,11m49s,solar_eclipse
0187/6/24,T,1.0595,22.2S,176.2E,05m31s,solar_eclipse
0187/12/17,P,0.6124,66.1N,63.5W,,solar_eclipse
0188/5/14,P,0.7019,69.3N,9.2W,,solar_eclipse
0188/6/12,Pb,0.0272,66.7S,23.7W,,solar_eclipse
0188/11/6,T,1.0212,78.4S,80.9W,01m13s,solar_eclipse
0189/5/3,A,0.9478,39.5N,90.5E,05m43s,solar_eclipse
0189/10/27,T,1.0485,27.7S,114.7E,04m10s,solar_eclipse
0190/4/22,A,0.9551,7.7S,94.0E,05m44s,solar_eclipse
0190/10/16,H3,1.0152,15.6N,93.5W,01m30s,solar_eclipse
0191/4/11,P,0.8499,71.5S,75.1E,,solar_eclipse
0191/10/6,P,0.6441,71.7N,163.6W,,solar_eclipse
0192/3/1,T,1.0507,47.8N,66.2W,03m44s,solar_eclipse
0192/8/25,P,0.9112,71.1S,64.5W,,solar_eclipse
0193/2/19,T,1.0509,2.8S,67.9E,04m47s,solar_eclipse
0193/8/14,A,0.9683,0.4S,39.4W,03m56s,solar_eclipse
0194/2/8,A,0.9977,49.0S,119.9W,00m12s,solar_eclipse
0194/8/4,T,1.0245,47.0N,159.9W,02m02s,solar_eclipse
0195/1/29,P,0.384,69.4S,79.3W,,solar_eclipse
0195/6/25,P,0.4157,65.9S,81.5E,,solar_eclipse
0195/7/24,P,0.6457,68.5N,129.1E,,solar_eclipse
0195/12/19,A+,0.9519,65.4N,64.8E,-,solar_eclipse
0196/6/14,T,1.0498,13.3S,172.8W,04m54s,solar_eclipse
0196/12/7,A,0.9662,7.2S,3.3E,04m02s,solar_eclipse
0197/6/3,Am,0.9981,31.9N,2.7E,00m11s,solar_eclipse
0197/11/27,T,1.0198,45.2S,167.0W,01m35s,solar_eclipse
0198/5/23,A,0.944,71.7N,172.1W,03m34s,solar_eclipse
0198/11/16,P,0.8779,62.7S,156.2W,,solar_eclipse
0199/4/13,P,0.7667,61.1S,140.3W,,solar_eclipse
0199/10/7,A,0.9905,55.8N,17.8W,00m40s,solar_eclipse
0200/4/1,H,1.0139,11.8S,45.9E,01m17s,solar_eclipse
0200/9/26,A,0.9517,13.0N,174.1W,05m08s,solar_eclipse
0201/3/22,T,1.0578,22.3N,176.7E,04m35s,solar_eclipse
0201/9/15,A,0.9286,19.6S,152.6E,08m01s,solar_eclipse
0202/2/10,P,0.0928,61.9S,159.6W,,solar_eclipse
0202/3/11,P,0.7688,60.9N,142.0W,,solar_eclipse
0202/9/4,P,0.7123,61.0S,83.2E,,solar_eclipse
0203/1/30,A,0.9742,66.0S,45.4W,01m47s,solar_eclipse
0203/7/26,T,1.0355,70.3N,102.6W,02m09s,solar_eclipse
0204/1/20,A,0.9324,29.0S,158.2W,07m51s,solar_eclipse
0204/7/14,T,1.0774,27.6N,35.2W,06m27s,solar_eclipse
0205/1/8,A,0.9196,9.4N,159.0W,11m09s,solar_eclipse
0205/7/4,T,1.057,16.7S,62.7E,05m23s,solar_eclipse
0205/12/28,P,0.6261,65.1N,161.2E,,solar_eclipse
0206/5/25,P,0.5555,68.4N,123.1W,,solar_eclipse
0206/6/23,P,0.156,65.7S,139.8W,,solar_eclipse
0206/11/17,T,1.0218,82.0S,128.4E,01m12s,solar_eclipse
0207/5/14,A,0.9476,48.1N,7.7W,05m22s,solar_eclipse
0207/11/7,T,1.046,31.9S,16.8W,03m55s,solar_eclipse
0208/5/2,A,0.9593,0.4N,8.4W,05m17s,solar_eclipse
0208/10/27,H,1.0103,11.2N,137.1E,01m03s,solar_eclipse
0209/4/21,P,0.9794,71.0S,46.4W,,solar_eclipse
0209/10/16,P,0.6705,71.3N,61.8E,,solar_eclipse
0210/3/13,T,1.0536,55.5N,164.2E,03m38s,solar_eclipse
0210/9/5,P,0.8274,71.6S,174.4E,,solar_eclipse
0211/3/2,T,1.0521,3.1N,57.1W,04m51s,solar_eclipse
0211/8/26,A,0.9679,7.0S,150.9W,03m51s,solar_eclipse
0212/2/20,A,0.9978,43.2S,118.6E,00m11s,solar_eclipse
0212/8/14,T,1.0255,39.9N,85.7E,02m12s,solar_eclipse
0213/2/8,P,0.4215,70.3S,151.0E,,solar_eclipse
0213/7/5,P,0.2801,66.9S,42.0W,,solar_eclipse
0213/8/4,P,0.7625,69.5N,1.1E,,solar_eclipse
0213/12/29,A+,0.9436,66.5N,67.0W,-,solar_eclipse
0214/6/25,T,1.0448,19.2S,75.6E,04m23s,solar_eclipse
0214/12/18,A,0.9696,7.6S,124.0W,03m41s,solar_eclipse
0215/6/14,A,0.9946,28.5N,98.1W,00m34s,solar_eclipse
0215/12/8,T,1.022,47.3S,64.0E,01m46s,solar_eclipse
0216/6/3,A,0.9464,76.5N,137.3E,03m48s,solar_eclipse
0216/11/27,P,0.8823,63.6S,60.6E,,solar_eclipse
0217/4/23,P,0.6472,61.5S,108.0E,,solar_eclipse
0217/10/18,A,0.9833,57.9N,140.4W,01m10s,solar_eclipse
0218/4/12,T,1.0195,11.2S,65.2W,01m49s,solar_eclipse
0218/10/7,A,0.9465,10.2N,68.7E,05m51s,solar_eclipse
0219/4/2,T,1.0629,23.7N,59.3E,04m56s,solar_eclipse
0219/9/26,A,0.9259,21.7S,41.4E,08m13s,solar_eclipse
0220/2/21,Pe,0.0338,61.4S,66.9E,,solar_eclipse
0220/3/22,P,0.8543,60.8N,88.9E,,solar_eclipse
0220/9/14,P,0.789,60.7S,37.9W,,solar_eclipse
0221/2/10,A,0.9731,63.2S,162.7W,01m52s,solar_eclipse
0221/8/5,T,1.0339,68.8N,159.0E,01m58s,solar_eclipse
0222/1/30,A,0.9331,27.3S,86.0E,07m37s,solar_eclipse
0222/7/26,T,1.0754,29.0N,148.5W,06m06s,solar_eclipse
0223/1/19,A,0.9226,9.6N,81.8E,10m21s,solar_eclipse
0223/7/15,T,1.0536,12.5S,50.7W,05m05s,solar_eclipse
0224/1/8,P,0.645,64.1N,27.0E,,solar_eclipse
0224/6/4,P,0.4037,67.4N,125.1E,,solar_eclipse
0224/7/4,P,0.2851,64.8S,105.0E,,solar_eclipse
0224/11/28,T,1.023,85.1S,35.1W,01m15s,solar_eclipse
0225/5/24,A,0.9468,56.8N,103.0W,05m02s,solar_eclipse
0225/11/17,T,1.044,35.4S,148.6W,03m43s,solar_eclipse
0226/5/13,A,0.9631,8.1N,109.4W,04m47s,solar_eclipse
0226/11/7,H,1.0058,7.5N,6.7E,00m37s,solar_eclipse
0227/5/3,H,1.0011,51.9S,172.2E,00m05s,solar_eclipse
0227/10/27,P,0.6881,70.7N,73.6W,,solar_eclipse
0228/3/23,T,1.0557,64.0N,30.3E,03m27s,solar_eclipse
0228/9/16,P,0.756,71.9S,50.8E,,solar_eclipse
0229/3/13,T,1.0532,9.6N,179.6E,04m52s,solar_eclipse
0229/9/5,A,0.9676,13.6S,94.8E,03m46s,solar_eclipse
0230/3/2,A,0.998,36.8S,1.8W,00m11s,solar_eclipse
0230/8/25,T,1.0261,32.9N,31.6W,02m20s,solar_eclipse
0231/2/19,P,0.4702,71.0S,23.0E,,solar_eclipse
0231/7/17,P,0.1531,67.9S,167.3W,,solar_eclipse
0231/8/15,P,0.8673,70.3N,129.4W,,solar_eclipse
0232/1/10,A+,0.9292,67.6N,161.8E,-,solar_eclipse
0232/7/5,T,1.0389,26.1S,37.0W,03m44s,solar_eclipse
0232/12/29,A,0.9736,7.0S,109.1E,03m12s,solar_eclipse
0233/6/25,A,0.9905,24.1N,160.5E,01m04s,solar_eclipse
0233/12/18,T,1.0249,48.2S,64.0W,02m00s,solar_eclipse
0234/6/14,A,0.9469,74.4N,76.6E,04m05s,solar_eclipse
0234/12/8,P,0.8843,64.5S,83.2W,,solar_eclipse
0235/5/4,P,0.5197,62.0S,2.8W,,solar_eclipse
0235/6/3,Pb,0.0318,64.0N,51.6W,,solar_eclipse
0235/10/29,A+,0.9781,61.6N,98.0E,-,solar_eclipse
0236/4/23,T,1.0248,11.5S,175.0W,02m20s,solar_eclipse
0236/10/17,A,0.9417,7.4N,50.6W,06m37s,solar_eclipse
0237/4/12,T,1.0677,24.8N,55.4W,05m18s,solar_eclipse
0237/10/6,A,0.9234,24.5S,72.3W,08m25s,solar_eclipse
0238/4/2,P,0.9523,60.9N,38.1W,,solar_eclipse
0238/9/25,P,0.8534,60.7S,161.3W,,solar_eclipse
0239/2/21,A,0.9719,61.1S,81.9E,01m57s,solar_eclipse
0239/8/16,T,1.0313,66.4N,58.8E,01m45s,solar_eclipse
0240/2/10,A,0.9342,25.2S,28.2W,07m21s,solar_eclipse
0240/8/5,T,1.0728,29.4N,97.2E,05m45s,solar_eclipse
0241/1/29,A,0.9261,10.2N,35.8W,09m27s,solar_eclipse
0241/7/26,T,1.0495,9.7S,164.5W,04m40s,solar_eclipse
0242/1/18,P,0.6727,63.2N,105.6W,,solar_eclipse
0242/6/16,P,0.2555,66.4N,13.7E,,solar_eclipse
0242/7/15,P,0.4067,63.9S,10.9W,,solar_eclipse
0242/12/9,T,1.0246,85.7S,134.1E,01m19s,solar_eclipse
0243/6/5,A,0.9456,65.4N,164.8E,04m45s,solar_eclipse
0243/11/29,T,1.0424,37.9S,80.1E,03m33s,solar_eclipse
0244/5/24,A,0.9665,15.4N,150.6E,04m16s,solar_eclipse
0244/11/17,H,1.0019,4.6N,124.2W,00m12s,solar_eclipse
0245/5/13,H2,1.0086,39.9S,56.8E,00m48s,solar_eclipse
0245/11/7,P,0.6978,69.9N,150.3E,,solar_eclipse
0246/4/3,Tn,1.0553,72.5N,129.1W,02m59s,solar_eclipse
0246/9/27,P,0.6984,72.0S,75.5W,,solar_eclipse
0247/3/24,T,1.0538,16.6N,58.4E,04m50s,solar_eclipse
0247/9/16,A,0.9671,20.0S,22.1W,03m40s,solar_eclipse
0248/3/12,A,0.9982,29.9S,120.1W,00m10s,solar_eclipse
0248/9/5,T,1.0263,26.1N,151.6W,02m25s,solar_eclipse
0249/3/2,P,0.5333,71.5S,102.7W,,solar_eclipse
0249/7/27,Pe,0.0341,68.8S,66.0E,,solar_eclipse
0249/8/25,P,0.9597,71.0N,97.6E,,solar_eclipse
0250/1/20,P,0.908,68.7N,31.2E,,solar_eclipse
0250/7/17,T,1.0322,34.2S,151.5W,02m57s,solar_eclipse
0251/1/9,A,0.9781,5.5S,17.4W,02m38s,solar_eclipse
0251/7/6,A,0.9859,19.0N,58.3E,01m40s,solar_eclipse
0251/12/30,T,1.0281,48.0S,168.3E,02m16s,solar_eclipse
0252/6/24,A,0.9466,68.9N,0.1W,04m27s,solar_eclipse
0252/12/18,P,0.8874,65.5S,132.8E,,solar_eclipse
0253/5/15,P,0.3868,62.7S,113.2W,,solar_eclipse
0253/6/13,P,0.1817,64.9N,158.5W,,solar_eclipse
0253/11/8,P,0.957,62.2N,38.4W,,solar_eclipse
0254/5/4,T,1.0294,12.7S,75.5E,02m49s,solar_eclipse
0254/10/29,A,0.9374,4.7N,171.1W,07m23s,solar_eclipse
0255/4/24,T,1.0718,25.5N,169.0W,05m39s,solar_eclipse
0255/10/18,A,0.9214,27.7S,172.5E,08m37s,solar_eclipse
0256/4/12,T,1.0522,62.9N,139.0W,02m50s,solar_eclipse
0256/10/6,P,0.9052,60.8S,72.7E,,solar_eclipse
0257/3/3,A,0.9702,60.2S,27.9W,02m03s,solar_eclipse
0257/8/26,P,0.9969,61.3N,34.3W,,solar_eclipse
0258/2/21,A,0.9355,23.2S,139.8W,07m06s,solar_eclipse
0258/8/16,T,1.0696,28.7N,19.4W,05m25s,solar_eclipse
0259/2/9,A,0.9302,11.1N,151.2W,08m33s,solar_eclipse
0259/8/6,T,1.0447,8.0S,81.0E,04m09s,solar_eclipse
0260/1/30,P,0.7091,62.4N,123.3E,,solar_eclipse
0260/6/26,Pe,0.1074,65.4N,96.7W,,solar_eclipse
0260/7/25,P,0.5236,63.1S,126.9W,,solar_eclipse
0260/12/20,T,1.0267,83.2S,39.8W,01m25s,solar_eclipse
0261/6/15,A,0.9436,73.7N,79.7E,04m31s,solar_eclipse
0261/12/9,T,1.0413,39.5S,51.1W,03m26s,solar_eclipse
0262/6/4,A,0.9694,22.1N,51.4E,03m45s,solar_eclipse
0262/11/29,A,0.9984,2.5N,104.6E,00m11s,solar_eclipse
0263/5/24,T,1.0151,30.1S,55.0W,01m30s,solar_eclipse
0263/11/18,P,0.7018,69.0N,14.0E,,solar_eclipse
0264/4/14,P,0.933,71.3N,76.4E,,solar_eclipse
0264/5/13,Pb,0.1096,69.3S,115.9E,,solar_eclipse
0264/10/7,P,0.653,71.7S,156.1E,,solar_eclipse
0265/4/3,T,1.054,24.1N,61.0W,04m44s,solar_eclipse
0265/9/26,A,0.9669,26.2S,141.2W,03m32s,solar_eclipse
0266/3/24,A,0.9982,22.7S,123.4E,00m11s,solar_eclipse
0266/9/16,T,1.0264,19.7N,85.7E,02m29s,solar_eclipse
0267/3/13,P,0.6083,71.9S,133.4E,,solar_eclipse
0267/9/6,Tn,1.0472,73.1N,62.9W,02m32s,solar_eclipse
0268/1/31,P,0.8775,69.7N,98.5W,,solar_eclipse
0268/7/27,T,1.0247,43.5S,91.3E,02m07s,solar_eclipse
0269/1/19,A,0.9831,2.9S,142.8W,01m59s,solar_eclipse
0269/7/16,A,0.9808,13.2N,45.5W,02m21s,solar_eclipse
0270/1/9,T,1.032,46.3S,41.2E,02m35s,solar_eclipse
0270/7/5,A,0.9456,62.2N,87.5W,04m54s,solar_eclipse
0270/12/30,P,0.8943,66.6S,10.9W,,solar_eclipse
0271/5/26,P,0.2507,63.5S,136.5E,,solar_eclipse
0271/6/24,P,0.3308,65.9N,93.6E,,solar_eclipse
0271/11/20,P,0.943,62.9N,175.9W,,solar_eclipse
0272/5/14,T,1.0334,15.2S,33.0W,03m13s,solar_eclipse
0272/11/8,A,0.9337,2.2N,66.8E,08m10s,solar_eclipse
0273/5/4,T,1.0753,25.5N,79.3E,06m02s,solar_eclipse
0273/10/28,A,0.9197,31.0S,55.6E,08m49s,solar_eclipse
0274/4/24,T,1.0564,63.5N,124.8E,03m14s,solar_eclipse
0274/10/17,A-,0.9444,61.1S,55.7W,-,solar_eclipse
0275/3/15,As,0.9661,61.0S,120.4W,02m10s,solar_eclipse
0275/9/7,P,0.9222,61.0N,163.3W,,solar_eclipse
0276/3/3,A,0.937,21.2S,110.5E,06m53s,solar_eclipse
0276/8/27,T,1.066,27.3N,137.9W,05m06s,solar_eclipse
0277/2/20,A,0.9346,12.3N,95.7E,07m40s,solar_eclipse
0277/8/16,T,1.0395,7.6S,34.9W,03m37s,solar_eclipse
0278/2/9,P,0.7569,61.8N,6.1W,,solar_eclipse
0278/8/6,P,0.6308,62.3S,116.1E,,solar_eclipse
0278/12/31,T,1.029,79.4S,170.8E,01m32s,solar_eclipse
0279/6/26,A,0.941,80.3N,15.7E,04m20s,solar_eclipse
0279/12/21,T,1.0406,40.1S,178.6E,03m21s,solar_eclipse
0280/6/14,A,0.9718,28.0N,47.0W,03m18s,solar_eclipse
0280/12/9,A,0.9955,1.1N,26.3W,00m30s,solar_eclipse
0281/6/4,T,1.0205,21.7S,165.1W,02m08s,solar_eclipse
0281/11/28,P,0.7038,67.9N,121.8W,,solar_eclipse
0282/4/25,P,0.8128,70.7N,52.1W,,solar_eclipse
0282/5/24,P,0.2495,68.4S,7.7W,,solar_eclipse
0282/10/19,P,0.6202,71.3S,25.5E,,solar_eclipse
0283/4/15,T,1.0537,31.8N,178.3W,04m32s,solar_eclipse
0283/10/8,A,0.9669,32.1S,97.6E,03m24s,solar_eclipse
0284/4/3,A,0.998,15.2S,9.3E,00m13s,solar_eclipse
0284/9/26,T,1.0263,13.6N,39.4W,02m31s,solar_eclipse
0285/3/23,P,0.6989,71.9S,12.4E,,solar_eclipse
0285/9/16,T,1.0475,67.4N,135.4E,02m51s,solar_eclipse
0286/2/11,P,0.8382,70.5N,132.8E,,solar_eclipse
0286/8/7,T,1.0161,55.1S,30.7W,01m15s,solar_eclipse
0287/1/31,A,0.9886,0.7N,92.6E,01m18s,solar_eclipse
0287/7/28,A,0.9754,6.9N,150.7W,03m04s,solar_eclipse
0288/1/20,T,1.0362,43.4S,85.8W,02m57s,solar_eclipse
0288/7/16,A,0.9441,54.9N,179.3E,05m26s,solar_eclipse
0289/1/9,P,0.9057,67.7S,154.3W,,solar_eclipse
0289/6/5,Pe,0.1149,64.3S,25.6E,,solar_eclipse
0289/7/5,P,0.4754,66.9N,16.0W,,solar_eclipse
0289/11/30,P,0.9307,63.8N,46.3E,,solar_eclipse
0290/5/26,T,1.0365,18.8S,142.4W,03m32s,solar_eclipse
0290/11/19,A,0.9307,0.3N,55.8W,08m56s,solar_eclipse
0291/5/15,T,1.0781,24.7N,31.8W,06m24s,solar_eclipse
0291/11/8,A,0.9186,34.2S,62.2W,09m00s,solar_eclipse
0292/5/4,T,1.0586,63.9N,24.2E,03m29s,solar_eclipse
0292/10/27,As,0.9382,63.6S,177.0W,03m50s,solar_eclipse
0293/3/25,P,0.8842,60.7S,126.8E,,solar_eclipse
0293/9/17,P,0.8624,60.9N,65.1E,,solar_eclipse
0294/3/14,A,0.9385,19.5S,3.5E,06m43s,solar_eclipse
0294/9/7,T,1.0621,25.2N,101.0E,04m48s,solar_eclipse
0295/3/3,A,0.9393,13.5N,14.9W,06m52s,solar_eclipse
0295/8/27,T,1.0338,8.2S,152.1W,03m03s,solar_eclipse
0296/2/20,P,0.8177,61.3N,133.4W,,solar_eclipse
0296/8/16,P,0.7288,61.7S,1.9W,,solar_eclipse
0297/1/10,T,1.0318,75.5S,30.2E,01m40s,solar_eclipse
0297/7/6,A,0.9373,78.8N,15.1W,04m12s,solar_eclipse
0297/12/31,T,1.0404,39.7S,48.9E,03m19s,solar_eclipse
0298/6/25,Am,0.9736,32.9N,145.4W,02m55s,solar_eclipse
0298/12/21,A,0.9932,0.5N,157.1W,00m46s,solar_eclipse
0299/6/15,T,1.0251,14.6S,85.6E,02m40s,solar_eclipse
0299/12/10,P,0.7037,66.8N,102.7E,,solar_eclipse
0300/5/5,P,0.6846,69.9N,178.9W,,solar_eclipse
0300/6/3,P,0.3929,67.4S,130.6W,,solar_eclipse
0300/10/29,P,0.5973,70.6S,106.4W,,solar_eclipse
0301/4/25,T,1.0526,39.8N,66.3E,04m16s,solar_eclipse
0301/10/18,A,0.9672,37.5S,25.1W,03m15s,solar_eclipse
0302/4/14,A,0.9974,7.6S,102.8W,00m17s,solar_eclipse
0302/10/8,T,1.0263,7.9N,166.3W,02m34s,solar_eclipse
0303/4/4,P,0.8007,71.8S,106.5W,,solar_eclipse
0303/9/27,T,1.0463,60.6N,5.2W,03m00s,solar_eclipse
0304/2/22,P,0.7851,71.2N,5.8E,,solar_eclipse
0304/8/17,P,0.9705,70.7S,173.1W,,solar_eclipse
0305/2/10,A,0.9944,5.2N,30.6W,00m37s,solar_eclipse
0305/8/7,A,0.9697,0.2N,102.0E,03m48s,solar_eclipse
0306/1/31,T,1.0408,39.3S,147.7E,03m23s,solar_eclipse
0306/7/27,A,0.9422,47.5N,81.8E,06m03s,solar_eclipse
0307/1/20,P,0.9243,68.7S,63.0E,,solar_eclipse
0307/7/16,P,0.6164,67.9N,127.0W,,solar_eclipse
0307/12/11,P,0.9217,64.8N,92.1W,,solar_eclipse
0308/6/5,T,1.0389,23.7S,108.1E,03m43s,solar_eclipse
0308/11/30,A,0.9284,1.1S,179.1W,09m37s,solar_eclipse
0309/5/25,T,1.0799,23.1N,142.3W,06m45s,solar_eclipse
0309/11/19,A,0.9181,37.1S,179.1E,09m08s,solar_eclipse
0310/5/15,T,1.0596,63.9N,76.4W,03m41s,solar_eclipse
0310/11/8,As,0.9405,67.3S,62.6E,03m43s,solar_eclipse
0311/4/5,P,0.7737,60.9S,8.9E,,solar_eclipse
0311/9/29,P,0.813,60.9N,68.3W,,solar_eclipse
0312/3/24,A,0.9401,18.4S,101.3W,06m36s,solar_eclipse
0312/9/17,T,1.0581,22.8N,22.5W,04m33s,solar_eclipse
0313/3/13,A,0.9442,14.9N,123.3W,06m08s,solar_eclipse
0313/9/7,T,1.028,9.8S,88.7E,02m30s,solar_eclipse
0314/3/3,P,0.891,60.9N,101.1E,,solar_eclipse
0314/8/27,P,0.8136,61.3S,121.7W,,solar_eclipse
0315/1/22,T,1.0344,71.5S,104.1W,01m48s,solar_eclipse
0315/7/18,P,0.9296,63.5N,74.6W,,solar_eclipse
0316/1/11,T,1.0406,38.5S,80.1W,03m18s,solar_eclipse
0316/7/6,A,0.975,36.7N,115.9E,02m37s,solar_eclipse
0316/12/31,A,0.9915,0.4N,73.3E,00m58s,solar_eclipse
0317/6/25,T,1.0288,8.7S,23.8W,03m04s,solar_eclipse
0317/12/20,P,0.7066,65.8N,31.7W,,solar_eclipse
0318/5/16,P,0.5501,69.0N,55.7E,,solar_eclipse
0318/6/15,P,0.5368,66.4S,106.9E,,solar_eclipse
0318/11/9,P,0.5822,69.7S,120.8E,,solar_eclipse
0319/5/6,T,1.0508,48.0N,46.8W,03m56s,solar_eclipse
0319/10/29,A,0.9679,42.3S,149.0W,03m04s,solar_eclipse
0320/4/25,A,0.9965,0.0N,147.9E,00m24s,solar_eclipse
0320/10/18,T,1.0263,2.9N,64.8E,02m36s,solar_eclipse
0321/4/14,P,0.9159,71.4S,137.3E,,solar_eclipse
0321/10/8,T,1.0445,54.6N,141.7W,03m05s,solar_eclipse
0322/3/4,P,0.7212,71.7N,120.0W,,solar_eclipse
0322/8/29,P,0.8736,71.3S,57.9E,,solar_eclipse
0323/2/22,H,1.0004,10.5N,152.9W,00m03s,solar_eclipse
0323/8/18,A,0.9638,6.7S,6.8W,04m29s,solar_eclipse
0324/2/11,T,1.0457,34.3S,21.2E,03m50s,solar_eclipse
0324/8/6,A,0.9399,39.9N,18.8W,06m42s,solar_eclipse
0325/1/31,P,0.9526,69.7S,78.6W,,solar_eclipse
0325/7/26,P,0.7472,68.9N,119.3E,,solar_eclipse
0325/12/22,P,0.9106,65.9N,129.9E,,solar_eclipse
0326/6/16,T,1.0403,30.0S,3.0W,03m43s,solar_eclipse
0326/12/11,A,0.9267,1.7S,58.0E,10m11s,solar_eclipse
0327/6/6,Tm,1.081,20.5N,106.9E,07m03s,solar_eclipse
0327/11/30,A,0.9183,39.3S,60.5E,09m12s,solar_eclipse
